"p.id","p.name","name","id","bytes","path"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","mpi-serial",1002487,95535,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/MCT/mpi-serial"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","mpi-serial",999920,65034,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/MCT/mpi-serial"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NEP",1005434,528285,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Apps/NEP"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NEP",996865,273169,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Apps/NEP"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NEP",1002815,613370,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Apps/NEP"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NEP",1010755,501860,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km/GOA3_model/GOA3/Apps/NEP"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","nep5_run35",1005337,126910076,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","nmm_real",1007243,5840,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/test/nmm_real"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","no.data",996351,256079,"/Files/no.data"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Nonlinear",1010899,3135981,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km/GOA3_model/GOA3/ROMS/Nonlinear"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Nonlinear",997494,3657242,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/Nonlinear"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Nonlinear",1004627,4352623,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/Nonlinear"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Nonlinear",1006072,2912326,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS/Nonlinear"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NONSYM",998975,232356,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/NONSYM"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NONSYM",1009734,232356,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/EXAMPLES/NONSYM"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NONSYM",1002151,232356,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/NONSYM"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.float_output_files_BS10",996699,7888228163,"/Files/data/NPRB.2008.05.float_output_files_BS10"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.float_output_files_BS4",996403,2800322334,"/Files/data/NPRB.2008.05.float_output_files_BS4"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.float_output_files_GOA",1000231,7249733269,"/Files/data/NPRB.2008.05.float_output_files_GOA"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.InputFiles_BS",1000577,11709805470,"/Files/data/NPRB.2008.05.InputFiles_BS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.InputFiles_GOA",996440,13384799491,"/Files/data/NPRB.2008.05.InputFiles_GOA"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.monthly_average_files_Bering_4km",1000288,1608114057,"/Files/data/NPRB.2008.05.monthly_average_files_Bering_4km"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.production_files_GOA",1000311,62649832536,"/Files/data/NPRB.2008.05.production_files_GOA"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.ROMS_CODE_Bering_10km",996858,1022042655,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.ROMS_CODE_Bering_4km",1000773,522829162,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.ROMS_CODE_GOA_3km",1010698,4919084031,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","NPRB.2008.05.state_variable_files_GOA",1000443,51758416875,"/Files/data/NPRB.2008.05.state_variable_files_GOA"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Obsolete",997721,113228,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/Obsolete"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Obsolete",1004954,113232,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/Obsolete"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Obsolete",1006277,113228,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS/Obsolete"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","original",1011680,114537355199,"/Files/original"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","PARPACK",1009192,2642750,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/PARPACK"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","PARPACK",1001639,2642750,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/PARPACK"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","PARPACK",998463,2642750,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/PARPACK"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","phys",1007515,4418539,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/phys"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","PolygonFiles",996771,8202928,"/Files/data/Analysis/FloatProcCode/PolygonFiles"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Programs",1003692,5417,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/Programs"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Programs",1002777,18510,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Waves/SWAN/Programs"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Programs",998074,4194,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/Programs"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Programs",1006616,4194,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS/Programs"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Programs",1010608,18510,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Waves/SWAN/Programs"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","protex",999969,29825,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/MCT/protex"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","protex",1009123,29825,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/MCT/protex"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","protex",1002265,29825,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/MCT/protex"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Registry",1007496,1111031,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/Registry"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Representer",1004225,2263670,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/Representer"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Representer",1005716,2053059,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS/Representer"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Representer",997282,2219545,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/Representer"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","ROMS",1008810,5247651,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Data/ROMS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","ROMS",996903,20780302,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","ROMS",1005495,21847365,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","ROMS",1010836,10916677,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km/GOA3_model/GOA3/ROMS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","ROMS",1003614,26630603,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","ROMS",1000778,6466456,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Data/ROMS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","roms_float_code",996850,3427825,"/Files/data/ModelCode/roms_float_code"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","roms_float_code",996860,1022019014,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","roms_float_code",1011715,3427825,"/Files/original/00.data.origin/ModelCode/roms_float_code"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","roms_float_code",1000775,522770507,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","RSL",1007856,1455886,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/external/RSL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","RSL",1007857,1209381,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/external/RSL/RSL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","RSL_LITE",1008140,293521,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/external/RSL_LITE"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","run",1007072,25876825,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/run"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","runoff_BS",1000682,289766361,"/Files/data/NPRB.2008.05.InputFiles_BS/runoff_BS"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","runoff_CGOA",996680,3434765658,"/Files/data/NPRB.2008.05.InputFiles_GOA/runoff_CGOA"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Run_Scripts",1011599,1006,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km/GOA3_model/GOA3/Run_Scripts"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SeaIce",997433,422994,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/SeaIce"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SeaIce",1004392,553627,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/SeaIce"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SeaIce",1010842,332224,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km/GOA3_model/GOA3/ROMS/SeaIce"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SeaIce",1005860,332224,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS/SeaIce"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SeaWiFS_PAR_CGOA",996481,368153812,"/Files/data/NPRB.2008.05.InputFiles_GOA/SeaWiFS_PAR_CGOA"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Sediment",1004899,196849,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/Nonlinear/Sediment"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Sediment",997521,94196,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/Nonlinear/Sediment"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","share",1007315,1125429,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/share"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","simple",999831,33213,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/MCT/examples/simple"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","simple",1002400,32447,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/MCT/examples/simple"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","simple",1008989,33213,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/MCT/examples/simple"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SIMPLE",1002241,129180,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/SIMPLE"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SIMPLE",1009632,129180,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/EXAMPLES/SIMPLE"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SIMPLE",999065,129180,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/SIMPLE"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Src",1010611,3217485,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Waves/SWAN/Src"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Src",1002700,3217486,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Waves/SWAN/Src"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SRC",999642,1187758,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/SRC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SRC",1009246,2170227,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/PARPACK/SRC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SRC",1001640,2170227,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/PARPACK/SRC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SRC",1001445,1187758,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/SRC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SRC",1010299,1187758,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/SRC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SRC",998464,2170227,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/PARPACK/SRC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","StartFiles",1010817,236617,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km/GOA3_model/GOA3/Apps/CGOA/StartFiles"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","STORFJORD",1003544,232650,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Apps/STORFJORD"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SVD",1002230,45413,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/SVD"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SVD",999054,45413,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/SVD"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SVD",1009621,45413,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/EXAMPLES/SVD"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SWAN",1002699,4774656,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Waves/SWAN"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SWAN",1010607,4768507,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Waves/SWAN"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SYM",999004,197226,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/SYM"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SYM",1002180,197226,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/EXAMPLES/SYM"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","SYM",1009763,197226,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/EXAMPLES/SYM"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","tags",1005334,126916224,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Tangent",998079,2542845,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/Tangent"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Tangent",1006621,2374109,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS/Tangent"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Tangent",1003697,2600482,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/Tangent"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","test",1007115,760594,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/test"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","texsrc",1009129,1118,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/MCT/doc/texsrc"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","texsrc",999983,1118,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/MCT/doc/texsrc"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","texsrc",1002271,1118,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/MCT/doc/texsrc"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Tide_bay",1003227,132755,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Apps/Tide_bay"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","tools",1007715,623934,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/tools"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","trunk",1011718,3421677,"/Files/original/00.data.origin/ModelCode/roms_float_code/trunk"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","trunk",1000776,395824838,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","trunk",996853,3421677,"/Files/data/ModelCode/roms_float_code/trunk"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","trunk",996863,1022012866,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","User",1002542,1616102,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/User"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","User",1000067,1311741,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/User"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","User",1010454,1271495,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/User"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","utest",1008438,7500,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/external/io_grib2/g2lib/utest"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","UTIL",1009495,124839,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/PARPACK/UTIL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","UTIL",1001600,62399,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/UTIL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","UTIL",998424,62399,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/UTIL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","UTIL",1009153,62399,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Lib/ARPACK/UTIL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","UTIL",998713,124839,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/Lib/ARPACK/PARPACK/UTIL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","UTIL",1001889,124839,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Lib/ARPACK/PARPACK/UTIL"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Utility",1006292,4885513,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/ROMS/Utility"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Utility",1011118,4899149,"/Files/data/NPRB.2008.05.ROMS_CODE_GOA_3km/GOA3_model/GOA3/ROMS/Utility"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Utility",1004969,5527681,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/ROMS/Utility"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Utility",997736,5514757,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_10km/BS10_model/roms_float_code/trunk/ROMS/Utility"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Waves",1002696,4780804,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Waves"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","Waves",1010606,4768507,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Waves"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","WBC",1005356,216826,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Apps/WBC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","WBC",1003244,259684,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/trunk/Apps/WBC"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","WGRIB",1008288,358955,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF/external/io_grib1/WGRIB"
370004,"0805 On-shelf transport of mesozooplankton in subarctic seas","WRF",1006999,44382152,"/Files/data/NPRB.2008.05.ROMS_CODE_Bering_4km/BS4_model/roms_float_code/tags/nep5_run35/Atmosphere/WRF"
371355,"0806 Regional comparison of Euphausia pacifica fecundity","Files",371356,313651,"/Files"
371355,"0806 Regional comparison of Euphausia pacifica fecundity","Final report",2541460,456217,"/Final report"
371355,"0806 Regional comparison of Euphausia pacifica fecundity","original",1028345,91853,"/Files/original"
369465,"0808 Habitat and production of skate nursery sites ","additional",1682798,572822647,"/Files/additional"
369465,"0808 Habitat and production of skate nursery sites ","Bering Canyon",1664176,239351219,"/Files/NPRB.2008.08/Bering Canyon"
369465,"0808 Habitat and production of skate nursery sites ","Bering Canyon",1693540,239351219,"/Files/original/dataset/Bering Canyon"
369465,"0808 Habitat and production of skate nursery sites ","Bering Canyon images 1",1668826,2309312,"/Files/NPRB.2008.08/Bering Canyon/Bering Canyon images 1"
